log_ts,timestamp,site_name,wind_speed_10m_mps,wind_direction_in_deg,temp_c,nowcast_ghi_wpm2,swdown2,cs_data,ci_data,tz,ct_data,ct_flag_data,forecast_method
2023-11-19 16:30:17.645418+00,2023-11-23 11:15:00,SPP5,3.927269861191368,-30.261700386298827,26.588250732421898,690.726225,703.3533,690.7262099999999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 11:15:00,SPP1,1.750715109628224,-61.60681052674436,30.338403320312523,849.216535,785.83936,850.4692375,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 11:15:00,SPP2,5.201353762544398,53.83906177022698,25.444879150390648,779.4101325,794.0439,779.41015,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 11:15:00,SPP3,3.4431588498049632,65.77748611683991,26.049188232421898,839.930125,852.2314,839.930145,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 11:15:00,SPP4,4.674098681706252,26.07966610013066,24.373986816406273,775.569985,779.5484,775.56998,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 11:00:00,SPP5,3.93763466256582,-31.01857457609578,25.998071289062523,668.3067,678.11285,668.3067,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 11:00:00,SPP1,1.9982393382759351,-62.58867539907708,30.011682128906273,835.41867,822.9583,835.5589249999999,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 11:00:00,SPP2,5.262317558261224,54.160658475984334,25.006463623046898,765.2208,776.8545,765.2208,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 11:00:00,SPP3,3.435005947813079,66.50166380094335,25.627587890625023,823.86735,833.1419,823.8673699999999,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 11:00:00,SPP4,4.6279378272309195,28.402473959717575,23.884942626953148,761.2441699999999,762.4801,761.24414,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 10:45:00,SPP1,2.283749504402495,-58.93994863680624,29.766992187500023,811.5391075,802.98724,811.7067824999999,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 10:45:00,SPP5,3.897900989744928,-31.03221983554634,25.584527587890648,637.803475,650.991,637.803475,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 10:45:00,SPP4,4.652991671730391,29.032020058454567,23.545800781250023,738.051695,742.5173,738.0516975,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 10:45:00,SPP3,3.468989046125143,68.742413180414,25.343530273437523,798.7183749999999,811.3494,798.7184199999999,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 10:45:00,SPP2,5.273017199685925,52.92245735467973,24.708581542968773,742.2347875,756.71295,742.2347875,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 10:30:00,SPP3,3.526111746710953,70.162857280768,24.976892089843773,773.5694,783.1676,773.5694699999999,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 10:30:00,SPP4,4.693944950855321,30.694056902219497,23.066796875000023,714.8592199999999,716.5188,714.859255,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 10:30:00,SPP5,3.804185023408007,-30.816630569312885,25.068658447265648,607.30025,617.6437,607.30025,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 10:30:00,SPP2,5.253994103587036,53.71892676368678,24.287622070312523,719.248775,730.5923,719.248775,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 10:30:00,SPP1,2.608443316577364,-55.794054034994886,29.441217041015648,787.659545,777.0195,787.85464,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 10:15:00,SPP2,5.255855383104206,55.85227658251135,23.942956542968773,688.0622,702.6638,688.062225,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 10:15:00,SPP5,3.67822184601287,-30.727017838028853,24.631646728515648,569.48044,583.36084,569.48045,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 10:15:00,SPP3,3.547290660012417,72.4889054857383,24.674371337890648,739.76646,753.08655,739.7665199999999,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 10:15:00,SPP4,4.699979725246122,33.20433547296327,22.650140380859398,683.34911,688.64166,683.3491449999999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 10:15:00,SPP1,2.899930255972021,-53.418615632173186,29.194177246093773,755.362785,750.1305,755.5852625,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 10:00:00,SPP2,5.27583315086736,58.88638882343119,23.456872558593773,656.875625,668.33496,656.875675,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 10:00:00,SPP3,3.55993961883087,75.63116737693315,24.241174316406273,705.96352,716.32416,705.96357,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 10:00:00,SPP4,4.63549726894752,35.99883024817424,22.060388183593773,651.8389999999999,654.34735,651.839035,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 10:00:00,SPP5,3.581580346867412,-30.841250851614223,23.991235351562523,531.66063,542.61414,531.66065,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 10:00:00,SPP1,3.10538245507067,-48.363127836572396,28.831964111328148,723.066025,733.913,723.315885,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 09:45:00,SPP2,5.288821238842881,61.49991511478577,23.072961425781273,618.0444875000001,633.04456,618.0445375,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 09:45:00,SPP5,3.6036486097158713,-30.65204371002322,23.549493408203148,487.53022999999996,501.9127,487.53024000000005,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 09:45:00,SPP4,4.504417582300435,38.9760213762068,21.583764648437523,612.6707899999999,619.10706,612.6708074999999,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 09:45:00,SPP3,3.526561494015003,77.29739034510527,23.931817626953148,664.40092,678.6749,664.4009450000001,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 09:45:00,SPP1,3.300982190398137,-43.707970491248155,28.541650390625023,683.0529125,699.6502,683.3492875,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 09:30:00,SPP1,3.45866233149335,-41.61320502023145,28.101770019531273,643.0398,657.7809,643.38269,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 09:30:00,SPP3,3.446013571758411,77.70246732712992,23.504296875000023,622.8383200000001,634.0791,622.8383200000001,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 09:30:00,SPP4,4.342822957083591,41.61212071852105,20.951623535156273,573.50258,577.1886,573.50258,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 09:30:00,SPP5,3.7015356846261183,-30.683444631952568,22.992791748046898,443.39983,454.73575,443.39983000000007,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 09:30:00,SPP2,5.228451055470743,61.916979772954775,22.569757080078148,579.2133500000001,591.0017,579.2134,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 09:15:00,SPP4,4.222538356211549,45.470392068657006,20.420922851562523,527.6245299999999,535.31085,527.6245299999999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 09:15:00,SPP1,3.516543662524942,-40.311359062711674,27.779077148437523,596.157725,614.6158,596.623005,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 09:15:00,SPP2,5.121242355180826,63.28557224782849,22.211907958984398,533.7281350000001,549.01056,533.72816,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 09:15:00,SPP3,3.355204703940831,79.015447599485,23.211755371093773,574.6777299999999,589.7144,574.6777299999999,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 09:15:00,SPP5,3.732545412455484,-30.15340757136452,22.615075683593773,394.3306475,408.60043,394.330645,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 09:00:00,SPP2,4.899854634522653,65.4613135957485,21.486596679687523,488.24292,500.31534,488.24292,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 09:00:00,SPP5,3.444918170948159,-27.684913179353764,21.745507812500023,345.26146500000004,356.15515,345.26146,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 09:00:00,SPP3,3.305766621608816,80.79902092388966,22.602044677734398,526.5171399999999,538.45764,526.5171399999999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 09:00:00,SPP1,3.53175701451248,-36.25426869400748,27.218682861328148,549.27565,563.7979,549.86332,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 09:00:00,SPP4,4.297892280148237,47.68137601332928,19.509454345703148,481.74648,486.6917,481.74648,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 08:45:00,SPP1,3.569219442780886,-32.49063917608755,26.873406982421898,497.00489500000003,514.0582,497.71363499999995,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 08:45:00,SPP5,3.222221798366942,-23.84545317349442,21.118493652343773,293.06873500000006,305.81186,293.0687375,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 08:45:00,SPP4,4.51137080977079,48.69443481095562,19.007958984375023,430.5084724999999,439.11456,430.50847999999996,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 08:45:00,SPP3,3.331416405391749,83.1286016690206,22.286187744140648,473.03819,488.46002,473.03819,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 08:45:00,SPP2,4.860425633131843,66.14879310053335,21.088250732421898,437.3800875,452.67374,437.3800875,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 08:30:00,SPP2,4.803235934185737,66.58264848068563,20.488610839843773,386.517255,398.44202,386.517255,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 08:30:00,SPP4,4.522879610593657,50.45373901095032,18.323968505859398,379.27046499999994,384.99243,379.27048,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 08:30:00,SPP3,3.259923310577218,87.85300163266649,21.786859130859398,419.55924,431.7435,419.55924,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 08:30:00,SPP5,3.235278164727358,-18.492927030014446,20.449426269531273,240.87600500000002,249.60138,240.876015,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 08:30:00,SPP1,3.5703267904784433,-29.200516247995544,26.413140869140648,444.73413999999997,458.73758,445.56395,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 08:15:00,SPP5,3.265349746128058,-13.146807287226242,20.142175292968773,188.50653599999998,196.59097,188.50653749999998,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 08:15:00,SPP1,3.562690997441331,-26.54247214295071,26.068048095703148,388.8551525,406.82556,389.6779375,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 08:15:00,SPP2,4.633145762610192,67.58478816530696,20.111413574218773,332.0664725,346.293,332.0664725,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 08:15:00,SPP3,3.203700018651758,-88.07299475476874,21.478417968750023,362.45600249999995,377.27078,362.45600249999995,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 08:15:00,SPP4,4.244030518733968,52.62936463251421,17.882226562500023,324.50717249999997,332.97403,324.50719250000003,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 08:00:00,SPP5,2.914524399709404,-10.116911056683351,19.409631347656273,136.137067,138.63524,136.13706,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 08:00:00,SPP3,3.206976830860609,-85.441939077792,20.997888183593773,305.352765,316.44113,305.352765,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 08:00:00,SPP2,4.426544419940795,67.97614031058194,19.510339355468773,277.61569,287.95493,277.61569,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 08:00:00,SPP1,3.591295150223393,-26.34090996985895,25.571008300781273,332.976165,349.27878,333.791925,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 08:00:00,SPP4,4.107101449698465,56.11451846138409,17.203210449218773,269.74388,274.84204,269.74390500000004,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 07:45:00,SPP1,3.547862986623157,-27.00559537974113,25.273431396484398,275.641705,294.9115,276.4168025,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 07:45:00,SPP4,4.490998483946805,58.0892135167761,16.939935302734398,214.27266249999997,219.94717,214.27268100000003,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 07:45:00,SPP2,4.680038821067536,68.22495887674064,19.299035644531273,222.33388000000002,232.883,222.33388000000002,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 07:45:00,SPP3,3.013719974907788,-81.95273377451157,20.723077392578148,247.2548225,259.0381,247.25482,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 07:45:00,SPP5,2.803403427602432,-8.97957598954419,19.150262451171898,90.72851025,85.822655,90.72850575,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 07:30:00,SPP1,3.354437744054188,-26.804719643272733,24.801538085937523,218.30724499999997,235.44218,219.04167999999999,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 07:30:00,SPP4,4.403416798156974,59.765964893517946,16.295892333984398,158.801445,159.78436,158.801457,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 07:30:00,SPP5,2.567854984782021,-8.519751001224718,18.478265380859398,45.319953500000004,33.11025,45.3199515,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 07:30:00,SPP2,4.56941263844179,69.54934928164904,18.699609375000023,167.05207000000001,172.4832,167.05207000000001,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 07:30:00,SPP3,2.920743345723714,-82.58505021433118,20.268426513671898,189.15688,196.03392,189.15687499999999,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 07:15:00,SPP1,3.2692383848075712,-27.00089439248116,24.550988769531273,163.58261349999998,181.23811,164.23421150000001,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 07:15:00,SPP2,4.585317332560877,69.94975644428003,18.460015869140648,116.67204225,116.84775,116.67204175,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 07:15:00,SPP3,2.748947722508597,-75.54060434331444,20.075799560546898,135.24335925,137.894,135.24335475,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 07:15:00,SPP4,4.227450519003741,61.97020560731991,16.032037353515648,108.86987975,104.56554,108.86988675,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 07:15:00,SPP5,2.647183191581663,-7.491731757062768,18.520776367187523,24.160690000000002,2.1574152,24.160689,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 07:00:00,SPP3,1.666527011106498,-67.18354858085434,19.222283935546898,81.32983850000001,76.494156,81.3298345,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 07:00:00,SPP2,4.380506483432207,71.46391493784293,17.798944091796898,66.2920145,58.84851,66.2920135,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 07:00:00,SPP1,3.124361812276035,-29.80416480538481,24.100030517578148,108.85798199999999,125.96661,109.42674299999999,0.01,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 07:00:00,SPP4,3.637924043773674,62.54099068936254,15.236505126953148,58.9383145,47.780994,58.9383165,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 07:00:00,SPP5,2.619159285943262,-4.642000322145641,18.540216064453148,3.0014265,0.0,3.0014265,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 06:45:00,SPP2,4.492340987527302,73.72643836172213,17.792230224609398,38.245807,14.390263,38.245806,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 06:45:00,SPP1,3.053206374959089,-31.72541147956564,23.973962402343773,68.641547,78.792366,69.0267155,0.01,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 06:45:00,SPP3,1.6548861520338,-68.81530658103898,19.189080810546898,48.489706000000005,26.05853,48.4897045,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 06:45:00,SPP5,2.619283901224226,-3.069056581543253,18.622216796875023,1.50071325,0.0,1.50071325,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 06:45:00,SPP4,3.561908605912021,63.73862236252501,15.215997314453148,32.9733745,7.8026614,32.9733755,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 06:30:00,SPP4,3.427189571198767,65.2592349295487,15.117089843750023,7.0084345,0.0,7.0084345,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 06:30:00,SPP1,2.7516684239376312,-33.26137452143179,23.573999023437523,28.425112,26.464874,28.626688,0.01,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 06:30:00,SPP2,4.520352433229678,75.26890324863919,17.714776611328148,10.1995995,0.0,10.1995985,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 06:30:00,SPP3,1.6735819721279381,-71.20392101043515,19.015344238281273,15.6495735,0.0,15.6495745,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 06:30:00,SPP5,2.618547501849011,-2.075501269561802,18.716821289062523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 06:15:00,SPP3,1.637881137084409,-73.84637035639193,19.098168945312523,7.82478675,0.0,7.82478725,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 06:15:00,SPP5,2.542631112228015,0.373724797444749,18.815270996093773,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 06:15:00,SPP4,3.360043339449799,65.47360696555576,15.154748535156273,3.50421725,0.0,3.50421725,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 06:15:00,SPP1,2.749841425398498,-34.499126632952525,23.615808105468773,14.212556,0.0,14.313344,0.01,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 06:15:00,SPP2,4.491344392688602,76.22191078175587,17.766961669921898,5.09979975,0.0,5.09979925,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 06:00:00,SPP1,2.655769753518481,-35.50338233909775,23.655816650390648,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 06:00:00,SPP5,2.445043384502534,3.718518325509938,18.918298339843773,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 06:00:00,SPP3,1.6676854913764712,-75.14436189466515,19.187402343750023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 06:00:00,SPP2,4.378284202583673,76.27232628879683,17.816186523437523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 06:00:00,SPP4,3.368505658009496,66.04039883802433,15.196069335937523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 05:45:00,SPP1,2.424479800400751,-36.77427833545732,23.677484130859398,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 05:45:00,SPP5,2.391933008531691,5.61629887278964,19.029687500000023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 05:45:00,SPP4,3.375745196548318,66.29027693447274,15.239953613281273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 05:45:00,SPP3,1.768206237134923,-75.06414933454532,19.270654296875023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 05:45:00,SPP2,4.313034245667065,75.89633695143671,17.877313232421898,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 05:30:00,SPP5,2.375892070078544,5.462324791848738,19.149407958984398,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 05:30:00,SPP3,1.8859683611856561,-74.29925078550819,19.376855468750023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 05:30:00,SPP4,3.373687206247874,65.88074253895826,15.284112548828148,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 05:30:00,SPP1,2.192224142539168,-37.61644345893504,23.709069824218773,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 05:30:00,SPP2,4.277008628781212,75.65261807889324,17.939874267578148,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 05:15:00,SPP1,2.061874988529312,-37.96051234459372,23.747918701171898,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 05:15:00,SPP2,4.387432417389821,76.53579768002228,18.020135498046898,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 05:15:00,SPP3,1.929338431350064,-74.84316241108932,19.471154785156273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 05:15:00,SPP4,3.348154180078065,65.47501219507687,15.327844238281273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 05:15:00,SPP5,2.397665390340287,4.432281805899806,19.263116455078148,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 05:00:00,SPP4,3.325817185562403,65.25953161780814,15.394250488281273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 05:00:00,SPP5,2.452953842898273,3.408603739704891,19.420709228515648,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 05:00:00,SPP1,2.03087964716422,-38.424433393711524,23.816125488281273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 05:00:00,SPP3,1.901369005701011,-76.86691394882972,19.608972167968773,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 05:00:00,SPP2,4.400187332326921,77.21373847420529,18.123559570312523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 04:45:00,SPP4,3.298383467108357,65.47382117277935,15.442681884765648,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 04:45:00,SPP5,2.456661420926101,3.532707125445093,19.532128906250023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 04:45:00,SPP2,4.31196524580218,76.62055334917686,18.198724365234398,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 04:45:00,SPP1,2.037530550113363,-37.82227535364836,23.865991210937523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 04:45:00,SPP3,1.9506317093577041,-75.87445160540051,19.713647460937523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 04:30:00,SPP1,1.985548438402363,-36.14853237500866,23.920007324218773,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 04:30:00,SPP5,2.457361438682948,3.504029892246757,19.648370361328148,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 04:30:00,SPP2,4.318415689295295,77.07293959756973,18.292016601562523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 04:30:00,SPP4,3.319544086175611,66.13426406763425,15.505578613281273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 04:30:00,SPP3,2.131223876435044,-74.70885142256282,19.844750976562523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 04:15:00,SPP3,2.478895562572986,-74.18430432816326,19.981164550781273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 04:15:00,SPP4,3.341157139644784,66.96234791387543,15.568811035156273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 04:15:00,SPP5,2.4790214581532233,2.633055189108295,19.762628173828148,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 04:15:00,SPP2,4.27458619016718,77.51635860473698,18.377191162109398,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 04:15:00,SPP1,1.906402831908126,-33.993671814446174,23.967919921875023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 04:00:00,SPP2,4.216859068771897,77.1523482553267,18.464379882812523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 04:00:00,SPP5,2.4995459144192163,1.874386896337728,19.881280517578148,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 04:00:00,SPP1,1.860151048802807,-33.31967220208685,24.024682617187523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 04:00:00,SPP3,2.643424091135991,-75.18197869102458,20.100305175781273,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 04:00:00,SPP4,3.3577547646196813,68.08947307544484,15.636132812500023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 03:45:00,SPP3,2.5207406859804182,-77.1290342161058,20.177148437500023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:18.61295+00,2023-11-23 03:45:00,SPP4,3.3565814090825112,69.45126185119994,15.706842041015648,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:21.505312+00,2023-11-23 03:45:00,SPP2,4.211420771056803,76.67045149426109,18.548974609375023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:22.453261+00,2023-11-23 03:45:00,SPP1,1.8151842169894672,-33.41769376586433,24.080957031250023,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:17.645418+00,2023-11-23 03:45:00,SPP5,2.509147977713981,1.4958099029823422,19.993920898437523,0.0,0.0,0.0,0.0,IST,,,wrf
2023-11-19 16:30:19.559646+00,2023-11-23 03:30:00,SPP3,2.468023748651433,-77.14823225681907,20.281030273437523,0.0,0.0,0.0,0.0,IST,,,wrf
